Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-11-01,16.920000076293945,17.190000534057617,16.700000762939453,16.829999923706055,16.829999923706055,705600,NET,1.126559665503407,1.079619736105906,1.6559715368730838,1.0210186331905924,0.1055410323128145,0.0031077053798944,0.7772227588129768,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-04,17.34000015258789,17.479999542236328,16.892000198364258,17.3700008392334,17.3700008392334,996600,NET,1.0207253129308895,1.0558433659463946,1.6131260278626616,1.017747736512303,0.0029775764185862,-0.0237467593396016,0.7278949929462211,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-05,17.440000534057617,17.489999771118164,16.84000015258789,17.100000381469727,17.100000381469727,849500,NET,1.080701703507681,1.0742690309609524,1.7245613516520597,1.0255920535009635,0.0551096500067174,-0.0121193112582895,0.8306201777965813,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-06,16.989999771118164,17.100000381469727,16.15999984741211,16.219999313354492,16.219999313354492,1055900,NET,1.091861888667985,1.0986436775094306,1.7305795858889592,1.02472378454011,0.0671381041278749,0.0018010180255361,0.7926351574585841,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-07,16.469999313354492,16.84000015258789,15.550000190734863,15.890000343322754,15.890000343322754,1403800,NET,1.112020119226692,1.1371931594965343,1.764631863416556,1.021753728436673,0.0902663907900194,0.0412952021684756,0.8380295399958319,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-08,16.299999237060547,16.59600067138672,15.585000038146973,16.1200008392334,16.1200008392334,1498700,NET,1.065136425706941,1.1011165679842556,1.7090569356552658,1.0184480680698833,0.0466883576370575,0.0085339886336985,0.7722303990967907,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-11,15.9399995803833,16.465999603271484,15.9399995803833,16.229999542236328,16.229999542236328,504000,NET,1.0881084624466195,1.0782501844475516,1.7276649233758214,1.02732105527683,0.0607874071697895,-0.0130563486501158,0.793451852287968,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-12,16.260000228881836,16.374000549316406,16.020000457763672,16.15999984741211,16.15999984741211,339000,NET,1.110767384432494,1.1144802227065609,1.7487624069134782,1.024242363400095,0.0865250210323989,0.017894557705343,0.8130296216537333,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-13,16.0,16.3799991607666,15.779999732971191,16.260000228881836,16.260000228881836,713200,NET,1.1297663333733337,1.2484624201297772,1.7275522605893332,1.0310099359995386,0.098756397373795,0.1514995209206651,0.7727609946742021,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-14,16.1200008392334,16.75,16.0,16.670000076293945,16.670000076293945,659300,NET,1.056388754034523,1.2609478321272338,1.6910618119400025,1.030070938868324,0.0263178151661989,0.1777176271589127,0.7202801199349552,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-15,16.75,17.1200008392334,16.639999389648438,16.739999771118164,16.739999771118164,815100,NET,1.0388291294753618,1.1833930547669986,1.678614143708125,1.0243368944408853,0.0144922350344764,0.1404635757507792,0.7213846790203912,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-18,16.790000915527344,16.989999771118164,16.510000228881836,16.889999389648438,16.889999389648438,460800,NET,1.065719399080136,1.2013026435017342,1.7211368114459893,1.0296677569338806,0.0360516421462553,0.1921422454540782,0.7576912440495278,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-19,16.920000076293945,16.969999313354492,16.219999313354492,16.299999237060547,16.299999237060547,859100,NET,1.111656545236812,1.3564418187260452,1.8435583216922653,1.0348511569492849,0.076805388287527,0.3605343767807379,0.8684873527403654,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-20,16.200000762939453,17.09000015258789,16.18000030517578,16.920000076293945,16.920000076293945,761600,NET,1.0248226994326315,1.2966903330453898,1.7848700134021678,1.0367429245182895,-0.011920225085658,0.3366031616519944,0.8005400353894613,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-21,16.969999313354492,17.450000762939453,16.917999267578125,17.360000610351562,17.360000610351562,1010500,NET,0.999423949969456,1.2269584382594785,1.6923962055190054,1.0414325601773815,-0.0420086102079254,0.2734191650328698,0.6892159956532968,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-22,17.450000762939453,17.989999771118164,17.299999237060547,17.770000457763672,17.770000457763672,1062400,NET,0.9667979663821492,1.2425435765286854,1.602138355652997,1.0399834010172984,-0.0731854346351491,0.2599671230757195,0.601123445900313,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-25,17.799999237060547,18.21999931335449,17.739999771118164,18.06999969482422,18.06999969482422,786700,NET,0.9236303716617176,1.221914792285825,1.6126175916867889,1.0272769628028116,-0.1036465911410939,0.2720618635254267,0.5981284941347882,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-26,18.200000762939453,18.82999992370605,18.06999969482422,18.790000915527344,18.790000915527344,1326400,NET,0.915912626180394,1.2080893910005632,1.552421429218184,1.019753497826135,-0.1038408716457408,0.22785233825806,0.5216394351258942,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-27,18.850000381469727,19.799999237060547,18.56800079345703,19.61000061035156,19.61000061035156,1662600,NET,0.869964249615418,1.190719003299976,1.4645588179224238,1.0184708296222131,-0.1485065800067951,0.2473999971818138,0.4582678460361618,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-11-29,19.39999961853028,19.6200008392334,19.131000518798828,19.479999542236328,19.479999542236328,496500,NET,0.8742300352585348,1.1688912213983371,1.5092402622898171,1.027957565839464,-0.1537275305809291,0.2412736708849876,0.5152936419238017,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-02,19.3700008392334,19.440000534057617,18.19799995422364,18.940000534057617,18.940000534057617,1720000,NET,0.9065469689622824,1.0950369158556157,1.5047518055108675,1.0333786657950568,-0.1268316968327744,0.2408705402006257,0.5632834707141207,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-03,18.25,19.15999984741211,18.11000061035156,18.950000762939453,18.950000762939453,856100,NET,0.9335092254272612,1.1139841562242268,1.5208442498423291,1.0417166514803613,-0.1082074260531,0.218571563974092,0.5552731148629768,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-04,19.100000381469727,19.39999961853028,18.82999992370605,18.959999084472656,18.959999084472656,992800,NET,0.9319620743423368,1.085970524621498,1.6339662994819175,1.0344529937206122,-0.1024909193782753,0.2488477485090714,0.6603346598364798,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-05,18.90999984741211,19.14999961853028,17.719999313354492,17.729999542236328,17.729999542236328,1145600,NET,1.002820143581508,1.080654277614009,1.785110007653062,1.0367512645970387,-0.0339311210155306,0.3291658740598345,0.7904923642308804,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-06,18.25,18.5,17.950000762939453,18.479999542236328,18.479999542236328,878700,NET,0.9209957185801976,1.0313852780342585,1.9372294439314832,1.0330572442281234,-0.1120615256479258,0.2284935338965168,0.954381748849808,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-09,18.450000762939453,18.56999969482422,17.270000457763672,17.709999084472656,17.709999084472656,923600,NET,0.9870130121893692,0.898927210575177,2.073969590119266,1.0340376238600335,-0.0470246116706642,0.1980344542941503,1.0853444648609034,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-10,17.700000762939453,18.0629997253418,17.43000030517578,17.670000076293945,17.670000076293945,453300,NET,1.039049266048579,1.0577249832122018,2.037351434327245,1.0438020196584652,-0.0047527536098861,0.3200594403965767,1.051032120627649,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-11,17.6299991607666,17.704999923706055,17.049999237060547,17.170000076293945,17.170000076293945,611900,NET,1.0891089504861406,1.1473500684568194,2.154921364915116,1.044148768614289,0.0449601818718516,0.4677003640298866,1.165749127278898,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-12,17.1200008392334,17.690000534057617,16.920000076293945,17.65999984741211,17.65999984741211,545500,NET,1.0673839492831023,1.171574219299301,2.004530115047901,1.0379600676281349,0.0294238816549674,0.4792966645900746,1.017497562168682,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
2019-12-13,17.6200008392334,18.19499969482422,17.329999923706055,17.950000762939453,17.950000762939453,704700,NET,1.0562673135712897,1.210027765469447,1.9498606413579047,1.049983828710455,0.0062834848608346,0.5434438127203234,0.9896264454814327,156000.0,82345000.0,80364000.0,-113505000.0,15940000.0,21369000.0,298380000.0,85000.0,1157000.0,-195878000.0,8542000.0,4083000.0,-57000.0,24243000.0,25055000.0,61379000.0,-57000.0,73161000.0,196737000.0,-117744000.0,138237000.0,26707000.0,,14285000.0,255000.0,-86020000.0,9289000.0,-120795000.0,-226000.0,168621000.0,-8279000.0,18937000.0,-87164000.0,4545000.0,-65000.0,-43281000.0,15105000.0,64000.0,-12600000.0,-25000.0,29508000.0,-25466000.0
