Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Accounts Payable,Long Term Debt,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-06-09,24.0,24.8799991607666,22.31999969482422,22.350000381469727,22.350000381469727,17677500,SKLZ,0.7923936815301322,0.4979865738019738,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-10,22.049999237060547,22.670000076293945,20.6299991607666,21.299999237060547,21.299999237060547,11775500,SKLZ,0.7835681282569322,0.5112676400652116,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-11,21.489999771118164,21.785999298095703,20.739999771118164,21.479999542236328,21.479999542236328,7660500,SKLZ,0.7355679947602966,0.5186220009650403,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-14,20.540000915527344,20.799999237060547,19.450000762939453,19.81999969482422,19.81999969482422,18106400,SKLZ,0.7709384444118533,0.551967696711931,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-15,19.799999237060547,20.209999084472656,18.459999084472656,18.790000915527344,18.790000915527344,13884700,SKLZ,0.7738158197660184,0.5859499570212149,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-16,18.540000915527344,19.56999969482422,18.100000381469727,19.14999961853028,19.14999961853028,14673700,SKLZ,0.771801568009928,0.5456919069154087,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-17,18.670000076293945,19.65999984741211,18.530000686645508,18.989999771118164,18.989999771118164,15495100,SKLZ,0.8025276437494557,0.5560821772982522,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-18,18.90999984741211,19.530000686645508,18.84000015258789,19.1299991607666,19.1299991607666,12926700,SKLZ,0.8086775193778354,0.5875588219663958,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-21,19.270000457763672,19.770000457763672,18.799999237060547,19.209999084472656,19.209999084472656,12056400,SKLZ,0.7621031255100991,0.5929204001123162,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-22,18.940000534057617,19.5,18.799999237060547,19.270000457763672,19.270000457763672,10043000,SKLZ,0.7934613180402315,0.5900363059399012,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-23,19.420000076293945,19.90999984741211,19.1200008392334,19.5,19.5,10403700,SKLZ,0.7671794891357422,0.5856410295535356,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-24,19.700000762939453,20.950000762939453,19.68000030517578,20.21999931335449,20.21999931335449,15535400,SKLZ,0.7052423695911644,0.5242334689135651,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-25,20.26000022888184,20.799999237060547,19.93000030517578,20.440000534057617,20.440000534057617,26553900,SKLZ,0.7181996047757245,0.4877690805544039,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-28,20.71999931335449,22.06999969482422,20.690000534057617,21.790000915527344,21.790000915527344,13074300,SKLZ,0.6388251258114765,0.4506654099232545,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-29,21.350000381469727,22.270000457763672,21.26000022888184,22.15999984741211,22.15999984741211,9243800,SKLZ,0.6353790623040256,0.4390794047488505,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-06-30,21.809999465942383,22.07999992370605,21.420000076293945,21.71999931335449,21.71999931335449,7867100,SKLZ,0.6542357498791442,0.4143646539835005,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-01,21.790000915527344,21.850000381469727,20.190000534057617,20.38999938964844,20.38999938964844,10176200,SKLZ,0.6674840639567036,0.4261893006625112,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-02,20.850000381469727,21.489999771118164,19.46999931335449,19.520000457763672,19.520000457763672,8918300,SKLZ,0.6219262325116557,0.4364754230512848,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-06,19.18000030517578,19.489999771118164,18.76000022888184,18.89999961853028,18.89999961853028,6381800,SKLZ,0.6534391868114812,0.4682539978885952,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-07,18.75,18.850000381469727,17.389999389648438,17.559999465942383,17.559999465942383,10452200,SKLZ,0.6788155147392106,0.45842827081788,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-08,17.139999389648438,17.809999465942383,16.81999969482422,17.31999969482422,17.31999969482422,6967400,SKLZ,0.7170900863240457,0.4647806196636635,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-09,17.299999237060547,17.8700008392334,16.84000015258789,17.75,17.75,6006900,SKLZ,0.6788732501822459,0.4732394151284661,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-12,17.75,17.99799919128418,17.309999465942383,17.709999084472656,17.709999084472656,5211300,SKLZ,0.6787126526902125,0.5036702731461238,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-13,17.510000228881836,17.610000610351562,16.600000381469727,16.690000534057617,16.690000534057617,7517800,SKLZ,0.7231874960215955,0.5452366740732133,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-14,16.850000381469727,17.25,15.68000030517578,15.800000190734863,15.800000190734863,10369800,SKLZ,0.7183544458515501,0.5525316099271701,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-15,15.859999656677246,15.859999656677246,14.56999969482422,15.279999732971191,15.279999732971191,15012500,SKLZ,0.7264398282362624,0.574607322408894,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-16,15.369999885559082,15.390000343322754,14.350000381469728,14.539999961853027,14.539999961853027,12120200,SKLZ,0.7338376963058892,0.6313617833053865,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-19,14.109999656677246,15.3100004196167,13.9399995803833,14.779999732971191,14.779999732971191,13055200,SKLZ,0.7158322134542544,0.6217861804071803,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-20,14.90999984741211,15.5,14.472999572753906,15.239999771118164,15.239999771118164,9397100,SKLZ,0.6620735107693235,0.6522309533902308,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-21,15.18000030517578,15.789999961853027,15.100000381469728,15.470000267028809,15.470000267028809,6988300,SKLZ,0.6787330199585475,0.6535229141672787,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-22,15.539999961853027,15.685999870300291,14.609999656677246,14.640000343322754,14.640000343322754,7862300,SKLZ,0.7342896002665077,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-23,14.699999809265137,15.44200038909912,14.539999961853027,15.289999961853027,15.289999961853027,9343500,SKLZ,0.7259647095593907,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-26,15.079999923706056,15.739999771118164,14.609999656677246,14.960000038146973,14.960000038146973,8686700,SKLZ,0.7245989388333312,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-27,14.880000114440918,14.949999809265137,13.880000114440918,14.260000228881836,14.260000228881836,10799100,SKLZ,0.7335203275075382,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-28,14.25,14.765000343322754,14.119999885559082,14.68000030517578,14.68000030517578,10840000,SKLZ,0.7391008280595407,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-29,14.6899995803833,14.6899995803833,13.90999984741211,13.920000076293944,13.920000076293944,10299800,SKLZ,0.7607758688610129,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-07-30,13.899999618530272,14.68000030517578,13.710000038146973,14.079999923706056,14.079999923706056,11661800,SKLZ,0.8359375370412389,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-02,14.229999542236328,14.399999618530272,13.9399995803833,14.210000038146973,14.210000038146973,8910300,SKLZ,0.8592540468239994,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-03,14.210000038146973,14.210000038146973,13.31999969482422,13.609999656677246,13.609999656677246,16247900,SKLZ,0.9088905361941134,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-04,12.90999984741211,13.100000381469728,12.0600004196167,12.140000343322754,12.140000343322754,38913900,SKLZ,0.9967051103194552,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-05,12.260000228881836,12.800000190734863,11.899999618530272,12.350000381469728,12.350000381469728,24030800,SKLZ,1.0186234441402469,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-06,12.260000228881836,12.31999969482422,11.864999771118164,11.920000076293944,11.920000076293944,15466900,SKLZ,0.9681207959724224,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-09,11.979999542236328,12.720000267028809,11.880000114440918,12.420000076293944,12.420000076293944,15026000,SKLZ,0.9291465290631864,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-10,12.5,12.619999885559082,11.979999542236328,12.050000190734863,12.050000190734863,16905900,SKLZ,0.9302904448720458,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-11,12.0600004196167,12.119999885559082,11.609999656677246,12.020000457763672,12.020000457763672,14029300,SKLZ,0.9259567130259212,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-12,11.989999771118164,12.06999969482422,11.68000030517578,12.06999969482422,12.06999969482422,11338200,SKLZ,0.9022370023747832,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-13,11.960000038146973,12.0,11.329999923706056,11.350000381469728,11.350000381469728,15130000,SKLZ,0.9814977946177142,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-16,11.34000015258789,11.5600004196167,11.029999732971191,11.100000381469728,11.100000381469728,13758200,SKLZ,0.9855855139110148,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-17,10.970000267028809,11.029999732971191,10.5,10.670000076293944,10.670000076293944,19821700,SKLZ,1.031865056247121,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-18,10.75,11.279999732971191,10.34000015258789,10.579999923706056,10.579999923706056,25054700,SKLZ,0.9877126545010992,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
2021-08-19,10.600000381469728,10.782999992370604,10.0600004196167,10.09000015258789,10.09000015258789,28869600,SKLZ,1.0465807988028883,0.0,0.0,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,235019000.0,22039000.0,,,10729000.0,-3246000.0,-10000000.0,296578000.0,4540000.0,248109000.0,-122461000.0,237100000.0,-14743000.0,-56232000.0,1609000.0,-2194000.0,48793000.0,-3246000.0
