Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-09-15,33.75333404541016,34.86000061035156,33.619998931884766,34.400001525878906,33.51866912841797,709200,BEPC,1.2718992461121434,1.4939246940666584,1.316001037019738,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-16,34.66666793823242,35.293331146240234,34.439998626708984,35.133331298828125,34.233211517333984,564600,BEPC,1.262428890651258,1.4982305053325538,1.3101375513411977,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-17,34.793331146240234,35.20000076293945,34.54666519165039,35.099998474121094,34.20073318481445,532200,BEPC,1.2873694846599475,1.5311645719928924,1.2871609077312554,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-18,35.37333297729492,35.540000915527344,34.099998474121094,34.67333221435547,33.784996032714844,1366350,BEPC,1.3182081161772763,1.6718028745782492,1.3470755038031808,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-21,34.2599983215332,34.599998474121094,33.68000030517578,34.459999084472656,33.57712936401367,441600,BEPC,1.317082636383394,1.6982006336483473,1.3745051006908282,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-22,34.46666717529297,34.46666717529297,33.52000045776367,34.106666564941406,33.232852935791016,448050,BEPC,1.3057075621516718,1.7267012657440322,1.3928986834283137,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-23,33.939998626708984,34.74333190917969,33.880001068115234,33.939998626708984,33.07045364379883,426300,BEPC,1.2675308427366196,1.7277740410585911,1.4468539906872833,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-24,33.91999816894531,34.14666748046875,33.49333190917969,34.106666564941406,33.232852935791016,392550,BEPC,1.2460905579368105,1.734366277986633,1.4243532875494174,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-25,34.01333236694336,35.880001068115234,34.00666809082031,35.81999969482422,34.90229034423828,401400,BEPC,1.2253860515402824,1.62979393461404,1.3067782612810903,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-28,36.073333740234375,37.24666595458984,35.959999084472656,37.0,36.05205154418945,730950,BEPC,1.165225293992728,1.5835239427144434,1.2798737549901706,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-29,37.18000030517578,37.880001068115234,36.79999923706055,37.79333114624024,36.8250617980957,311850,BEPC,1.1788676174336914,1.541769803166095,1.2688073064719014,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-09-30,37.79333114624024,39.17333221435547,37.79333114624024,39.06666564941406,38.06577682495117,755250,BEPC,1.1394197549484075,1.5453098921053463,1.2230476569377922,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-01,39.4466667175293,39.98666763305664,39.08666610717773,39.80666732788086,38.78681182861328,938850,BEPC,1.167978595025635,1.527697234289266,1.2153122673399075,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-02,39.08666610717773,39.926666259765625,38.926666259765625,39.7599983215332,38.7413444519043,645750,BEPC,1.1661637854426397,1.5507329744517695,1.1861929096553687,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-05,40.22666549682617,42.7400016784668,40.130001068115234,42.706668853759766,41.61251831054688,677400,BEPC,1.0836714802953151,1.4691636922201383,1.1128796040362023,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-06,40.97999954223633,41.6533317565918,40.64666748046875,40.959999084472656,39.91060256958008,1261200,BEPC,1.186035130814613,1.4562047154910596,1.1494643876958517,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-07,41.33333206176758,43.459999084472656,41.14666748046875,43.31999969482422,42.21013641357422,1185900,BEPC,1.1348107487898476,1.380122735070357,1.0347442697033764,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-08,43.30666732788086,43.53333282470703,42.0,42.28666687011719,41.20327377319336,697350,BEPC,1.1481950462685089,1.4164637029379443,1.02412900577353,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-09,42.45333480834961,42.936668395996094,41.87333297729492,42.48666763305664,41.39815902709961,373950,BEPC,1.1092107012729768,1.3716930793983455,1.0195459405347025,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-12,42.90666580200195,44.6533317565918,42.79800033569336,44.413333892822266,43.27545928955078,681750,BEPC,1.1113779289556205,1.3135469811454143,0.9816985505273876,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-13,43.66666793823242,43.93999862670898,42.99333190917969,43.29999923706055,42.190650939941406,980550,BEPC,1.1337952550925288,1.3854046093562529,1.026807622332895,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-14,43.52000045776367,43.81999969482422,42.95000076293945,43.633331298828125,42.515438079833984,754050,BEPC,1.1216196222093398,1.3584595906010202,1.041926693426846,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-15,42.97999954223633,43.84000015258789,42.49333190917969,43.75333404541016,42.63236999511719,362100,BEPC,1.0873075980107052,1.3689818733658916,1.0189444711886912,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-16,43.59999847412109,44.51333236694336,43.52000045776367,44.35333251953125,43.21699523925781,549000,BEPC,1.087479331941987,1.3300595741435577,0.9923821677955024,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-19,44.64666748046875,45.54666519165039,44.40666580200195,45.186668395996094,44.02898025512695,446400,BEPC,1.0587192803839705,1.294182005735088,0.9536985702481552,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-20,45.473331451416016,46.0,45.03333282470703,45.706668853759766,44.5356559753418,610650,BEPC,1.0425905297370266,1.2341404166511418,0.9184911375013866,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-21,46.0,46.473331451416016,45.21333312988281,45.38666534423828,44.223854064941406,503400,BEPC,1.0636018161966108,1.209167707666804,0.9182772768920052,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-10-22,45.26666641235352,45.54666519165039,44.17333221435547,44.53333282470703,43.39238739013672,536700,BEPC,1.1061376939397387,1.2673341155127704,0.9183736622261311,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
