Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-17,52.380001068115234,52.91999816894531,51.900001525878906,52.369998931884766,52.369998931884766,846100,TEAM,0.8915409505246792,1.007637989956791,1.2180638192965412,1.0392013474275237,-0.1476603969028445,-0.0676830577221743,0.1181244473788654,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-20,52.209999084472656,52.255001068115234,50.869998931884766,50.900001525878906,50.900001525878906,1234900,TEAM,0.9117877889220894,1.0394891603394405,1.2575638549575698,1.0381241126825425,-0.126336323760453,-0.0182204002894181,0.1503959031684381,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-21,50.900001525878906,52.5099983215332,50.52000045776367,52.209999084472656,52.209999084472656,905700,TEAM,0.8860371410213452,1.0398391470509196,1.233863231154584,1.03199537924298,-0.1459582382216349,-0.002762392752527,0.1282937659351795,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-22,52.11000061035156,52.11000061035156,51.31999969482422,51.7400016784668,51.7400016784668,509900,TEAM,0.898531120415774,1.0473520848234108,1.2885580983019584,1.0328322263084138,-0.1343011058926397,0.0128484385050311,0.1789340596059481,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-24,52.09999847412109,52.53499984741211,51.310001373291016,52.22999954223633,52.22999954223633,324900,TEAM,0.8834003406861386,1.1137277173802298,1.298487464852089,1.032019884081241,-0.148619543395102,0.0710166953855211,0.1814623933628527,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-27,52.290000915527344,52.310001373291016,51.220001220703125,51.54999923706055,51.54999923706055,858300,TEAM,0.8931135130343139,1.1363725062665009,1.237245387453738,1.0369551897736955,-0.1438416767393818,0.0793412694761326,0.1201778919679383,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-28,51.810001373291016,51.93600082397461,50.54999923706055,51.18999862670898,51.18999862670898,702800,TEAM,0.8892362117394761,1.1553037893380886,1.255714016482861,1.020376345675996,-0.1311401339365199,0.1018906095847043,0.1443147664517263,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-29,50.75,50.96500015258789,46.244998931884766,46.59000015258789,46.59000015258789,2288900,TEAM,1.0100880278850357,1.2828933303715322,1.3811976446311882,1.026253639124301,-0.0161656112392651,0.2288399757163224,0.268913381188971,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-11-30,47.09000015258789,47.470001220703125,46.03099822998047,46.68999862670898,46.68999862670898,1047700,TEAM,1.079460334296254,1.2805740559890384,1.4180766980489323,1.0246409570196735,0.0548193772765805,0.2311488735151901,0.3072749961149972,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-01,46.790000915527344,47.459999084472656,46.08200073242188,47.0099983215332,47.0099983215332,1033600,TEAM,1.097638806987266,1.303127005079528,1.4069347319962069,1.029880242563007,0.0677585644242591,0.2348867293881864,0.2977708013278162,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-04,47.52999877929688,48.0,44.27000045776367,44.27999877929688,44.27999877929688,1709300,TEAM,1.171409222263497,1.395663977885093,1.5015808422934496,1.036157586789428,0.1352516354740691,0.3250526799315343,0.3841701198383396,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-05,43.880001068115234,46.02999877929688,43.11000061035156,44.970001220703125,44.970001220703125,919500,TEAM,1.154325070898908,1.3304425218363207,1.4703135635260325,1.0465343935592823,0.1077906773396255,0.2590328668111143,0.3452883544711687,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-06,44.88999938964844,45.459999084472656,44.52000045776367,45.16999816894531,45.16999816894531,590500,TEAM,1.1671464104009748,1.3278725254293455,1.4746513905361722,1.048372731047773,0.1187736793532017,0.2587331808430222,0.3466690354551263,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-07,45.41999816894531,45.810001373291016,45.0099983215332,45.52000045776367,45.52000045776367,585500,TEAM,1.1214850334728788,1.3084358693834932,1.4288225013502704,1.0387885930282448,0.0826964404446339,0.2514170564747191,0.3142114985672637,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-08,45.790000915527344,46.54999923706055,45.7400016784668,46.459999084472656,46.459999084472656,755500,TEAM,1.1201033564574383,1.275505800458322,1.410460612798367,1.0447156071702373,0.075387749287201,0.2185237631670373,0.296634745094098,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-11,46.83000183105469,47.66999816894531,46.53499984741211,47.11000061035156,47.11000061035156,745400,TEAM,1.1158989389457346,1.2432604316705216,1.3922733069011768,1.0484619827112251,0.0674369562345094,0.1986369118358706,0.2878221154602576,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-12,47.0,47.20000076293945,45.41999816894531,45.459999084472656,45.459999084472656,769300,TEAM,1.1619005886180374,1.3013638591915158,1.4120106408741884,1.0415757419863072,0.1203248466317301,0.2525766523429227,0.3045141689447534,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-13,45.5099983215332,46.43999862670898,45.5,45.97999954223633,45.97999954223633,497900,TEAM,1.1933449212299851,1.268377561449356,1.356676852743641,1.0495576207370112,0.1437873004929739,0.2195017692939667,0.2661826412055406,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-14,46.040000915527344,46.619998931884766,45.27999877929688,45.43000030517578,45.43000030517578,467300,TEAM,1.223860843069082,1.2659035424875655,1.3922518066281857,1.0539026313731312,0.1699582116959508,0.2351770497526903,0.2917996423165205,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-15,45.43999862670898,47.060001373291016,45.05500030517578,47.02999877929688,47.02999877929688,1614600,TEAM,1.1284286853561691,1.177121030135379,1.291728717346742,1.0520989179928428,0.0763297673633263,0.1763978325226076,0.2178941557751426,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-18,47.5,47.5099983215332,46.0,46.810001373291016,46.810001373291016,1264200,TEAM,1.1164280450406452,1.209570546267729,1.3270668043032652,1.049480051520865,0.06694799351978,0.1936770578607443,0.2556744283898646,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-19,46.869998931884766,46.970001220703125,46.13999938964844,46.869998931884766,46.869998931884766,686400,TEAM,1.1506294332020612,1.152336239649266,1.333902323074996,1.0585213557872055,0.0921080774148555,0.147729271356882,0.2563276096078419,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-20,47.04999923706055,47.18000030517578,45.52999877929688,46.68999862670898,46.68999862670898,611600,TEAM,1.1302206470311746,1.117155737451104,1.3568215964324697,1.0561912314345747,0.0740294155965999,0.1150283572076467,0.2763655405020035,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-21,46.61000061035156,46.93999862670898,46.08000183105469,46.40999984741211,46.40999984741211,547500,TEAM,1.1439345039245516,1.1618185379492514,1.3570351163392256,1.054691754118366,0.0892427498061856,0.1478221495408498,0.2786446746623177,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-22,46.5,46.5,45.52999877929688,46.2599983215332,46.2599983215332,504400,TEAM,1.1640726421958143,1.1625594623997912,1.3705145660666256,1.0628648969920689,0.1012077452037456,0.171421562194516,0.2823717517077011,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-26,46.04999923706055,46.7400016784668,45.3849983215332,46.4900016784668,46.4900016784668,422600,TEAM,1.177457511338857,1.1445471534391969,1.4030974618602086,1.054562443450246,0.1228950678886109,0.1431357894475049,0.3061412242372034,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
2017-12-27,46.400001525878906,46.66999816894531,46.09999847412109,46.13999938964844,46.13999938964844,441400,TEAM,1.1571304745536375,1.2160815204288864,1.4039878551413754,1.0427572783556516,0.1143731961979859,0.2041337980197168,0.2997069820496998,120789000.0,450959000.0,389810000.0,894048000.0,259991000.0,1283858000.0,22726000.0,4388000.0,-23229000.0,62943000.0,311900000.0,443592000.0,197508000.0,244420000.0,326867000.0,188239000.0,,443592000.0,41173000.0,612488000.0,,461359000.0,305499000.0,45197000.0,12464000.0,,176535000.0,77090000.0,-224573000.0,990494000.0,9438000.0,-6438000.0,9438000.0,-37449000.0,-15289000.0,465000.0,199381000.0,46958000.0,-3371000.0,-10208000.0,-87700000.0,114840000.0,-15129000.0
