Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2018-05-23,150.42999267578125,154.55999755859375,150.0,154.3699951171875,154.3699951171875,1202600,SPOT,1.1036470849652735,1.2611907015583597,0.9001749764154487,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-05-24,154.32000732421875,156.86500549316406,153.33999633789062,154.58999633789062,154.58999633789062,1083300,SPOT,1.138365999717704,1.241736278292524,0.8822045935283149,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-05-25,155.7100067138672,157.75,154.6999969482422,156.60000610351562,156.60000610351562,1288500,SPOT,1.0992974916149745,1.2213281420973217,0.8983396372461765,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-05-29,156.10000610351562,156.55999755859375,152.6300048828125,154.6199951171875,154.6199951171875,1314300,SPOT,1.0845945042304603,1.2278489981818137,0.8698745585786727,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-05-30,156.60000610351562,156.92999267578125,153.7100067138672,156.3800048828125,156.3800048828125,1085500,SPOT,1.075840901905836,1.2119196723039032,0.8749839976894225,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-05-31,156.82000732421875,158.84500122070312,155.14999389648438,157.7100067138672,157.7100067138672,1446800,SPOT,1.0823029305368594,1.189081166672778,0.857967102899731,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-01,158.89999389648438,161.80999755859375,157.35000610351562,159.24000549316406,159.24000549316406,1952400,SPOT,1.0591559774176829,1.1137904703097072,0.8213387890880689,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-04,159.5399932861328,162.97000122070312,158.10000610351562,162.8300018310547,162.8300018310547,2016900,SPOT,1.0835841089314284,1.078179669498175,0.7883681979588664,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-05,162.5,165.05999755859375,161.22999572753906,164.9600067138672,164.9600067138672,1694400,SPOT,1.0651066306817272,1.0778370260384529,0.7787948350629125,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-06,164.08999633789062,165.63999938964844,159.2050018310547,165.63999938964844,165.63999938964844,2264400,SPOT,1.0712388498867336,1.1017266733011633,0.7579691108088954,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-07,168.75,168.75,164.66299438476562,166.02999877929688,166.02999877929688,2207400,SPOT,1.0867312774941729,1.1002228483526515,0.7569716390363996,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-08,165.5,172.92999267578125,165.0399932861328,171.47999572753906,171.47999572753906,3528900,SPOT,1.063389378626109,1.071786784845463,0.7025309320167896,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-11,171.5,172.75,169.22000122070312,172.3699951171875,172.3699951171875,2347400,SPOT,1.092707614080188,1.072634475994207,0.6991356126354853,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-12,173.0,175.92999267578125,169.88999938964844,170.22999572753906,170.22999572753906,2231500,SPOT,1.0997474676173136,1.0610938695664371,0.6971156737786807,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-13,172.1699981689453,172.74899291992188,170.0,170.82000732421875,170.82000732421875,1230700,SPOT,1.0784451078441355,1.0250556058762683,0.6704718058108811,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-14,169.5,180.02000427246094,169.49000549316406,178.10000610351562,178.10000610351562,4311600,SPOT,1.0502526481837415,0.985513746532074,0.5998876624169955,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-15,175.80999755859375,176.9250030517578,172.0,175.02000427246094,175.02000427246094,1983200,SPOT,1.0635926714222732,0.9778310776591438,0.615643911379759,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-18,173.4600067138672,175.9499969482422,171.2689971923828,174.35000610351562,174.35000610351562,937600,SPOT,1.044966997782815,0.990192104077978,0.6540865897522203,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-19,171.52999877929688,173.25,167.05999755859375,169.88999938964844,169.88999938964844,1627700,SPOT,1.0759314494250942,1.0301960380319188,0.6699629177923193,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-20,172.8800048828125,176.77000427246094,170.5,176.39999389648438,176.39999389648438,2365100,SPOT,1.0660431380859907,1.0032313341493269,0.6358277071592614,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-21,179.0,182.17999267578125,177.19500732421875,179.52999877929688,179.52999877929688,3782000,SPOT,1.0461204190697722,1.0021166650999629,0.632206320791713,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-22,181.8000030517578,182.4499969482422,177.40199279785156,180.94000244140625,180.94000244140625,1472000,SPOT,1.0389632085588196,1.0061346335546282,0.6286061475024126,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-25,180.0,180.0,166.0,170.3699951171875,170.3699951171875,2878800,SPOT,1.1520807912466478,1.0824089273188306,0.6399013897258021,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-26,174.3699951171875,177.0,172.5399932861328,175.97999572753906,175.97999572753906,1658900,SPOT,1.058472603675098,1.027559985346429,0.6734288272157566,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-27,177.82000732421875,181.72000122070312,171.5800018310547,172.14999389648438,172.14999389648438,1779500,SPOT,1.0269532358649895,1.0479233243828103,0.6933488518281563,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-28,170.47999572753906,170.94000244140625,165.7100067138672,167.6999969482422,167.6999969482422,1645700,SPOT,1.0902206628392612,1.0666667151939235,0.7005367053953605,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-06-29,170.75,171.94000244140625,167.83999633789062,168.24000549316406,168.24000549316406,862300,SPOT,1.0706133454358815,1.0517712266446164,0.7292558157125796,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-07-02,165.8000030517578,170.7899932861328,162.02999877929688,170.69000244140625,170.69000244140625,1171200,SPOT,1.052844361962894,0.9876384054123154,0.7260530700836914,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-07-03,171.07000732421875,171.22999572753906,168.24000549316406,168.66000366210938,168.66000366210938,508400,SPOT,1.0405549400532077,0.9746235106939084,0.7145736631460897,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
