Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-11-20,56.45000076293945,58.84999847412109,55.900001525878906,57.400001525878906,57.400001525878906,529100,FOUR,1.2519163536599096,1.3581881012550885,1.6006967737099045,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-11-23,57.7400016784668,62.150001525878906,57.7400016784668,61.02999877929688,61.02999877929688,737700,FOUR,1.1763067729223118,1.2290677312232885,1.5566115336745954,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-11-24,62.09999847412109,65.39900207519531,61.52000045776367,63.90999984741211,63.90999984741211,1109600,FOUR,1.1171960834978798,1.1109372581679795,1.529494605435493,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-11-25,63.869998931884766,64.77999877929688,62.56999969482422,63.630001068115234,63.630001068115234,441100,FOUR,1.115983041713531,1.2201791306986722,1.5528837953785153,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-11-27,63.59999847412109,64.02999877929688,61.57899856567383,61.61000061035156,61.61000061035156,348400,FOUR,1.2025644473933377,1.235189055676376,1.5348157218278946,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-11-30,62.0,62.560001373291016,59.17499923706055,61.630001068115234,61.630001068115234,1097700,FOUR,1.223430151210685,1.206555238059574,1.5542755030891124,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-01,56.70000076293945,59.29999923706055,56.58000183105469,58.08000183105469,58.08000183105469,2024100,FOUR,1.2351927617435268,1.3922175974711606,1.7200412943593186,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-02,57.70000076293945,58.400001525878906,55.09999847412109,55.84999847412109,55.84999847412109,2666600,FOUR,1.3201433369975375,1.4823635304822669,1.7486124678653585,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-03,58.720001220703125,61.0,57.459999084472656,59.970001220703125,59.970001220703125,6497900,FOUR,1.149241233384408,1.5796231687290754,1.6001333521958458,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-04,60.9900016784668,63.900001525878906,60.5,62.54999923706055,62.54999923706055,2891000,FOUR,1.124060726078082,1.4933653845156951,1.5493206210095476,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-07,62.560001373291016,63.59999847412109,60.5099983215332,60.70000076293945,60.70000076293945,1406800,FOUR,1.1817133847670154,1.6120263137437003,1.6189455586146453,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-08,61.0,62.959999084472656,60.0,61.810001373291016,61.810001373291016,1033500,FOUR,1.1718168370155355,1.5413362647850375,1.593269716371309,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-09,62.83000183105469,66.23999786376953,58.959999084472656,59.52999877929688,59.52999877929688,1988900,FOUR,1.2477742365607052,1.4992441093588436,1.6883924776962278,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-10,58.59000015258789,62.150001525878906,58.52999877929688,61.43000030517578,61.43000030517578,1298700,FOUR,1.2025069571806288,1.39654892543276,1.6081719098934109,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-11,61.33000183105469,64.08000183105469,61.040000915527344,62.290000915527344,62.290000915527344,1320000,FOUR,1.1863862648853722,1.3583239583684192,1.6028254113093616,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-14,62.90999984741211,64.72000122070312,61.51399993896485,63.619998931884766,63.619998931884766,1170800,FOUR,1.101383226520409,1.3222257805544095,1.5589437593572362,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-15,63.43999862670898,63.619998931884766,61.5,62.77999877929688,62.77999877929688,837700,FOUR,1.122491280518186,1.3364129206314483,1.568811719955764,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-16,63.2599983215332,66.0,62.61000061035156,64.73999786376953,64.73999786376953,1091900,FOUR,1.083410591659919,1.2446710610126497,1.4822366736310133,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-17,65.86000061035156,68.98999786376953,65.0,67.79000091552734,67.79000091552734,1295000,FOUR,1.037321120299873,1.225254409748338,1.3987313529170589,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-18,69.58000183105469,70.87999725341797,68.01499938964844,70.72000122070312,70.72000122070312,1409600,FOUR,1.0057974551136577,1.2105486302691044,1.3252262387301377,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-21,70.0999984741211,71.88999938964844,67.18000030517578,69.73999786376953,69.73999786376953,1188200,FOUR,1.0077430589628378,1.188987678647792,1.364926948052836,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-22,71.69000244140625,73.75,70.11000061035156,72.72000122070312,72.72000122070312,1059500,FOUR,0.9293179413728462,1.121974628276852,1.3319581818540436,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-23,74.0,74.76000213623047,71.31999969482422,71.86000061035156,71.86000061035156,566800,FOUR,0.8934037907452239,1.1412468889461265,1.3417756380460684,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-24,72.56999969482422,73.26000213623047,71.61699676513672,71.79000091552734,71.79000091552734,624700,FOUR,0.9488787000676644,1.212842994629242,1.3220504590017554,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-28,73.01000213623047,73.5999984741211,70.81999969482422,71.4000015258789,71.4000015258789,525600,FOUR,0.9105042121416148,1.2675069757134152,1.3035013684291172,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-29,71.88999938964844,72.94000244140625,70.0,71.01000213623047,71.01000213623047,512900,FOUR,0.9553583199130414,1.3108012819445294,1.3571327960489172,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-30,69.37999725341797,74.80000305175781,69.30000305175781,74.08999633789062,74.08999633789062,786900,FOUR,0.9623431849907385,1.274261146289554,1.316911924922388,209200000.0,,773900000.0,-32900000.0,,26400000.0,53500000.0,784000000.0,2200000.0,-182400000.0,8900000.0,421300000.0,31700000.0,3700000.0,129900000.0,5300000.0,15400000.0,106400000.0,-663400000.0,85900000.0,635100000.0,8500000.0,58100000.0,149500000.0,13400000.0,-98800000.0,85800000.0,71000000.0,3300000.0,566300000.0,-56600000.0,-1100000.0,-200000.0,26700000.0,52600000.0,-8500000.0,-1700000.0,-21000000.0,-6100000.0,22700000.0,-8200000.0
2020-12-31,74.6500015258789,75.44999694824219,72.01000213623047,75.4000015258789,75.4000015258789,617600,FOUR,0.9641909214456712,1.328647192013542,1.275994656995482,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-01-04,75.80000305175781,76.44999694824219,69.69999694824219,71.73999786376953,71.73999786376953,927300,FOUR,1.0416783604990054,1.4134374762379025,1.3031781523230888,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-01-05,71.87000274658203,74.76000213623047,71.73999786376953,73.7300033569336,73.7300033569336,591100,FOUR,1.054523212532695,1.3615895133444034,1.2522717703412654,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-01-06,68.0,72.98999786376953,67.37999725341797,68.91999816894531,68.91999816894531,1180100,FOUR,1.163522991466635,1.4222286600006508,1.3267557294075527,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-01-07,69.25,71.75499725341797,67.5,70.30999755859375,70.30999755859375,1004400,FOUR,1.145925223901198,1.360546252080152,1.2518845071743006,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-01-08,71.25,72.98500061035156,70.52999877929688,71.7300033569336,71.7300033569336,698400,FOUR,1.1360657193652914,1.3895161509052265,1.2781262514232654,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-01-11,70.45999908447266,73.73999786376953,69.36000061035156,72.43000030517578,72.43000030517578,641300,FOUR,1.1308850382022733,1.3574485611012534,1.1884578416176466,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
