Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Repurchase Of Stock,Other Cashflows From Investing Activities
2021-02-26,46.810001373291016,47.400001525878906,45.79999923706055,46.56999969482422,46.17573928833008,4206700,RPRX,0.9368692787169406,0.9264895854855634,0.8513128750972866,1.0374166001615297,-0.1005473214445891,-0.1789724917005736,-0.2920573225760311,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-01,48.04999923706055,48.34000015258789,47.54999923706055,48.02999877929688,47.623382568359375,2805400,RPRX,0.908182385008103,0.9131695752001092,0.8185054786119782,1.013597239400828,-0.1054148543927251,-0.1609937981026021,-0.2874550082550763,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-02,48.04999923706055,48.125,46.5099983215332,46.95000076293945,46.552528381347656,2217100,RPRX,0.9160808904617752,0.9668971093949866,0.8315337626212094,1.0361647740865512,-0.1200838836247759,-0.1215094838355158,-0.2813349383880379,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-03,46.83000183105469,46.83000183105469,43.43999862670898,43.56999969482422,43.20114135742188,3290600,RPRX,0.9800320885268944,1.0707128173973854,0.8863191969567995,1.054357280092723,-0.0743251915658286,-0.0297548274448189,-0.2363874293536075,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-04,43.604000091552734,43.95000076293945,41.630001068115234,42.34000015258789,41.9815559387207,2946900,RPRX,1.0040150063429032,1.1013432452420502,0.9165929818895828,1.0789141676317748,-0.0748991612888716,-0.0268555912907046,-0.2191636875772638,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-05,42.91999816894531,42.91999816894531,39.630001068115234,42.540000915527344,42.17986297607422,3439600,RPRX,0.9771978398143906,1.0855436431544412,0.9129948654261232,1.0513678997204563,-0.0741700599060657,-0.0140615084014938,-0.204642311436855,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-08,43.79999923706055,45.380001068115234,43.560001373291016,44.84999847412109,44.47030258178711,5569500,RPRX,0.9351170474461218,1.043961277526302,0.8920559534306436,1.053835017954231,-0.1187179705081092,-0.0545760079689705,-0.2154483425274422,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-09,45.0,46.54999923706055,45.0,46.040000915527344,45.65023040771485,2997900,RPRX,0.9189835090592126,0.9792473995427732,0.8317592459355085,1.047243962582535,-0.1282604535233223,-0.1138322424700485,-0.2734365032200121,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-10,46.34000015258789,46.81999969482422,45.970001220703125,46.2400016784668,45.84853744506836,3171100,RPRX,0.8916522359456787,0.9689315653096588,0.837104152212025,1.039672854637922,-0.1480206186922432,-0.1098164934613645,-0.2581990867353947,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-11,46.0,47.650001525878906,45.90399932861328,47.20000076293945,46.80040740966797,3299000,RPRX,0.8777542811860606,0.936460493855538,0.8226424112719737,1.0256622421362138,-0.1479079609501532,-0.1243343017183734,-0.2496830832387302,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-12,46.86000061035156,47.77000045776367,46.72999954223633,46.91999816894531,46.52277755737305,3670300,RPRX,0.8976982562741341,0.933274744218582,0.7916552657595521,1.0207674438038497,-0.1230691875297155,-0.1155499035476683,-0.2583592385934294,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-15,46.68000030517578,47.40999984741211,46.650001525878906,46.84000015258789,46.443458557128906,2412800,RPRX,0.8891972927194154,0.9460158684188438,0.7887009754680008,1.017237660715961,-0.1280403679965456,-0.0812341900935607,-0.2478412228535718,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-16,47.11000061035156,47.68000030517578,46.5,46.900001525878906,46.50294876098633,2702000,RPRX,0.8927505578333369,0.9424506144923548,0.7803806399901431,1.0317473901389642,-0.1389968323056273,-0.0803196968727506,-0.2785666596379167,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-17,46.36000061035156,48.75,46.20399856567383,48.619998931884766,48.2083854675293,8322800,RPRX,0.8591114931475188,0.8896971158704238,0.770197979210984,1.0204048792069982,-0.1612933860594794,-0.1466388202599332,-0.2978168843288283,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-18,47.720001220703125,48.619998931884766,46.310001373291016,46.5,46.1063346862793,6184200,RPRX,0.8911827155241563,0.94040863280591,0.8046616311307351,1.026141003020234,-0.1349582874960777,-0.1155523253897572,-0.2782593778096383,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-19,46.5099983215332,47.2400016784668,45.834999084472656,46.790000915527344,46.39387893676758,22923300,RPRX,0.91429785057027,0.9053945373728084,0.8007522194148157,1.039291194415156,-0.1249933438448859,-0.1490185848711646,-0.2827358005877681,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-22,46.380001068115234,47.29999923706055,45.40999984741211,45.93999862670898,45.55107498168945,6673400,RPRX,0.940574700101106,0.940506363778198,0.8039327051360525,1.0344112053404404,-0.0938365052393344,-0.1206985964632975,-0.2595995244072677,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-23,45.52000045776367,45.67100143432617,43.2400016784668,43.810001373291016,43.439109802246094,11801800,RPRX,0.9954348273190612,0.9759190543993652,0.844400368059089,1.0693935085724935,-0.0739586812534325,-0.1162062922401476,-0.2409013622282414,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-24,44.209999084472656,44.709999084472656,42.75,43.34999847412109,42.983001708984375,2135800,RPRX,1.036678264382481,0.9705241585354858,0.8407974769731914,1.0856410250000772,-0.0489627606175961,-0.1257795841752389,-0.2404156899240792,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-25,43.130001068115234,43.132999420166016,41.83000183105469,42.83000183105469,42.4674072265625,2048800,RPRX,1.0429604073666328,0.9642552631125088,0.8531248293297077,1.0730788964453477,-0.0301184890787147,-0.116705268704776,-0.2265626949127729,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-26,43.310001373291016,43.47999954223633,41.560001373291016,42.7599983215332,42.39799499511719,1452000,RPRX,1.0544903089511066,0.9625463588612232,0.8295203151232907,1.054404908622988,8.540032811854559e-05,-0.1003116687292086,-0.2219041491138141,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-29,42.58000183105469,43.380001068115234,42.20000076293945,43.15999984741211,42.79461288452149,1393700,RPRX,1.0264132402346833,0.9822412402678432,0.825337520639174,1.0689163053254425,-0.0425030650907591,-0.0982990963686626,-0.2455640064632911,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-30,43.04999923706055,43.86000061035156,42.380001068115234,43.630001068115234,43.2606315612793,1158200,RPRX,1.008480390881719,0.972120490118835,0.8238437143286702,1.0517320513246775,-0.0432516604429586,-0.1029495917482821,-0.2423085866515987,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-03-31,43.66999816894531,44.560001373291016,43.505001068115234,43.619998931884766,43.25071716308594,1527600,RPRX,1.0050435194616012,0.9571505027908128,0.821026809512436,1.0518071453770457,-0.0467636259154444,-0.106967841725119,-0.2536429884562377,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-01,44.11000061035156,44.95000076293945,42.560001373291016,43.0099983215332,42.64588165283203,2900000,RPRX,0.9872122398398048,0.9784296277372536,0.8322023206691044,1.0320601759921184,-0.0448479361523136,-0.0705810058021821,-0.2231747550390997,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-05,43.18999862670898,43.68000030517578,42.650001525878906,42.70000076293945,42.338504791259766,1088800,RPRX,0.9791569077155744,0.9730698450325868,0.8533603452990575,1.0244191200348804,-0.045262212319306,-0.0581296198434186,-0.189501811849166,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-06,42.459999084472656,42.935001373291016,42.11000061035156,42.5099983215332,42.15011215209961,1352800,RPRX,0.9656551455875564,0.98663103757951,0.8557509779491174,1.0223156584391035,-0.0566605128515471,-0.0591347542672093,-0.1882656554178673,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-07,42.34999847412109,42.47999954223633,41.41999816894531,41.56999969482422,41.21807098388672,984500,RPRX,0.9855665904987196,1.0074918533614312,0.8692789588591282,1.0394801739198338,-0.0539135834211141,-0.045207456670578,-0.1856263191079753,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-08,41.77000045776367,42.150001525878906,41.65999984741211,41.93999862670898,41.584938049316406,1065800,RPRX,0.9892704886287268,1.0000401789080546,0.8911880866418708,1.0265241325526298,-0.0372536439239029,-0.0354137032194612,-0.1768946204904292,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-09,41.93999862670898,42.400001525878906,41.428001403808594,42.310001373291016,41.95180892944336,1063400,RPRX,0.9851098644545104,0.9730210235769042,0.915097593388992,1.0133233400901354,-0.0282134756356249,-0.0517719537805497,-0.1500638857651841,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-12,42.31999969482422,42.369998931884766,41.04999923706055,41.22999954223633,40.880950927734375,1590700,RPRX,0.9842347865424196,0.9761032691419071,0.9055562460668848,0.984967369755618,-0.0007325832131984,-0.0436532654760317,-0.1599889467051117,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-13,41.0,41.59999847412109,40.45000076293945,41.43000030517578,41.07925796508789,677600,RPRX,0.9698286168937496,0.9827821996027184,0.9177381148164756,0.997144067833035,-0.0273154509392854,-0.0280724640700864,-0.15200425341423,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-14,41.25,42.86000061035156,41.242000579833984,42.119998931884766,41.7634162902832,2581300,RPRX,0.966998991325288,0.9497567096323912,0.8952811506071093,1.014155644047748,-0.0471566527224599,-0.0438619756705672,-0.179693817802366,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-15,42.5,42.970001220703125,41.470001220703125,41.650001525878906,41.29739761352539,812200,RPRX,0.9963985325883892,0.9939846839028568,0.9080475324604548,1.005262083611982,-0.0088635510235929,-0.0146040737611965,-0.1609013427542694,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
2021-04-16,41.869998931884766,42.02000045776367,41.380001068115234,41.869998931884766,41.515533447265625,833600,RPRX,0.99187957270794,0.99068055199242,0.9032763615487132,0.9951551066507538,-0.0032755339428137,-0.0251835122313912,-0.163242719282374,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
